"species","n_records","crop","countries","sites","sites2","abundance","temp.p90.kde","temp.p95.kde","temp.p99.kde","temp.max","prec.p01.kde","prec.p05.kde","prec.p10.kde","prec.min"
"Melilotus officinalis",3,FALSE,3,3,3,1.64254418813571e-05,21.6319636167824,22.0553659050962,22.8143787574948,20.89999962,18.384983752724,38.9725000762015,51.4400651027999,60.70000076
"Bolboschoenus maritimus",6,FALSE,4,5,6,0.000140701448044275,26.7289281185556,27.1405527500838,27.8943854751378,25.89999962,0,2.42402906893438,5.68407442748555,0
"Helminthotheca echioides",55,FALSE,7,28,55,0.00105259477340428,28.4781662434053,29.0532440124939,29.9974281569261,28.5,0,1.82393762675794,4.56920701118494,0
"Ligustrum japonicum",10,FALSE,4,9,10,0.000238883267056748,27.5402506974639,28.0715242963421,28.9607963523988,27.30000114,0.100000001,2.41946871204523,5.68387478090897,0.100000001
"Scolymus hispanicus",14,FALSE,4,9,14,0.000210771820795043,25.4480099973841,25.9125986256595,26.776740632328,25.39999962,0.600000024,2.17201849855418,5.20068015749756,0.600000024
"Lagerstroemia indica",34,FALSE,4,20,34,0.000749699894249105,26.6440635694734,27.0766188851121,27.851839395596,26.20000076,0,2.56843770922354,5.96807867607865,0
"Ambrosia artemisiifolia",42,FALSE,6,25,42,0.000863335718756525,24.4720199946155,25.0278444094444,26.0520886765608,25.39999962,15.1248900766164,37.0711262254176,49.7687125274447,24.30000114
"Limonium narbonense",1,FALSE,1,1,1,5.25373449180587e-05,26.0287834868945,26.3932139251636,27.0790694050033,24.80000114,91.8253068315654,108.868415426892,117.954445032221,150.5
"Sparganium erectum",8,FALSE,4,5,8,0.000251216030037405,24.5200200746923,25.0149170326194,25.8472251484216,24,52.9946783052047,72.8552814295762,83.3473914844773,83.30000305
"Bougainvillea spectabilis",6,FALSE,2,3,6,0.000148220216826163,25.8039176690976,26.2487073702958,27.0498896292395,25.60000038,0.89229389758359,7.14609610305058,13.3651551614683,24.20000076
"Glaucium flavum",6,FALSE,3,4,6,0.000119330146022019,28.0336698680854,28.451431368823,29.2071928322832,27.20000076,2.299999952,2.32215137091082,5.54359771565031,2.299999952
"Pimpinella saxifraga",6,FALSE,3,5,6,0.000166289923254456,23.0947231618106,23.6994652707515,24.6844666336124,23.20000076,26.4324766479509,46.4094798685903,57.6357149159902,68.30000305
"Chlorophytum spc",7,FALSE,4,4,7,0.000209589567878795,24.1790661731791,24.6756222287069,25.5154044288017,23.80000114,19.938116842131,38.2743004501608,48.2497447148112,55.40000153
"Delphinium peregrinum",2,FALSE,1,1,2,4.6887627956198e-05,24.9273598060619,25.2925211571787,25.9752885747081,23.70000076,85.7100129570561,102.766433637279,111.849261712701,144.4000092
"Ephedra major",2,FALSE,2,2,2,8.95545643650595e-05,25.4011060309391,25.7756449422577,26.4760221662482,24.30000114,1.02818929046764,8.86690455435406,19.1978913035083,6.5
"Centaurea calcitrapa",7,FALSE,3,4,7,0.000220478815876737,23.0179893469857,23.4672864961318,24.2925162217914,22.80000114,1.300000072,1.2648003236291,3.44779404648629,1.300000072
"Erucaria hispanica",7,FALSE,1,3,7,0.00070222568473421,25.7445917596997,26.2045123759164,27.0016285696317,25.20000076,2.900000095,1.28539027131706,3.48685688400782,2.900000095
"Echium angustifolium",8,FALSE,1,2,8,0.00093812398864807,25.8768097585581,26.3150642041892,27.0922853327088,25.20000076,2.900000095,1.22086229928099,3.36664028754461,2.900000095
"Genista fasselata",5,FALSE,1,1,5,0.000123399848613923,28.6115945518384,29.1302651206886,30.0077267064579,28.5,2.299999952,1.39667909627764,3.69680943278549,2.299999952
"Callistemon viminalis",2,FALSE,1,2,2,6.26013784065625e-05,27.9611796591719,28.561668659037,29.4796165231037,27.80000114,3.600000143,1.8143033309131,4.46012523826858,3.600000143
"Eucalyptus gomphocephala",21,FALSE,3,9,21,0.0013924600741536,31.093826798673,31.5449612330021,32.3475280474569,30.5,0.100000001,0.808339691908109,2.58462120475481,0.100000001
"Gazania rigens",5,FALSE,1,2,5,0.000178709770182624,26.586454333284,27.5217420114103,30.4038789354117,29.70000076,0.400000006,0.857792351401391,2.67849455208686,0.400000006
"Eucalyptus globulus",24,FALSE,5,12,24,0.000688322520325588,26.5887925886495,29.1335329843979,30.9457154328262,30.10000038,0.588540383390982,6.47433782617351,13.2391709570749,0.300000012
"Lycium ferocissimum",1,FALSE,1,1,1,7.30603221391725e-06,31.7275496691614,32.0931343513561,32.77486159116,30.5,4.300000191,0.848481705252679,2.66036827686522,4.300000191
"Brachychiton populneus",18,FALSE,3,7,18,0.000635839911689666,26.2094028238306,26.8225404173822,29.757166685288,30.10000038,2.700000048,2.76517648959214,6.19476521062403,2.700000048
"Viburnum spc",5,FALSE,3,5,5,0.000198493874742475,21.5456182624619,22.0351124263252,22.8627979049877,21,0.200499419455569,4.65802863808042,9.84857019593814,12.5
"Tipuana tipu",21,FALSE,4,9,21,0.000762372189487085,25.4113150074472,25.9697223017029,27.318472894941,28.5,0,2.54347220892117,5.82019955916582,0
"Carduus argentatus",9,FALSE,1,1,9,0.000247727282009831,28.913233500337,29.3890690173386,30.2166629743456,28.5,2.299999952,1.02494450789076,2.99792632762595,2.299999952
"Hypericum triquetrifolium",49,FALSE,3,13,49,0.00355667284919231,29.4567143358196,29.8694190191704,30.616296078237,29,0.100000001,0.822846171433069,2.61558611428917,0.100000001
"Salsola tragus",3,FALSE,1,2,3,0.000239357175551212,31.2667019061507,31.6970054378781,32.4738181796812,30.5,1.700000048,0.757962342682603,2.48807428479458,1.700000048
"Cynara cardunculus",5,TRUE,1,2,5,6.26424748416467e-05,23.6038302782976,24.1295699290761,24.991566851543,23.20000076,6.599999905,1.53415821669433,3.94653753569506,6.599999905
"Carduus pycnocephalus",9,FALSE,1,1,9,0.000148589997398903,28.9309153657111,29.4044487673069,30.2292376028129,28.5,2.299999952,1.01679408661256,2.98242631869797,2.299999952
"Cistaceae spc",3,FALSE,1,1,3,4.67610032991752e-05,24.5908851840156,25.0098812191977,25.7640580856007,23.70000076,6.5,1.2608673889363,3.43947902613892,6.5
"Leucophyllum spc",3,FALSE,1,2,3,9.93106711446873e-05,26.5283799571566,28.4466925788592,30.5714055747207,29.70000076,0.400000006,0.950637044654446,2.85399777857532,0.400000006
"Oenothera biennis",1,FALSE,1,1,1,2.21779926073358e-05,30.7278960079354,31.0924137714918,31.7767054127011,29.5,2.100000143,0.722358368753582,2.41985440254999,2.100000143
"Crepis aspera",1,FALSE,1,1,1,3.17388493859082e-05,26.4273345646813,26.7925993549306,27.474928265928,25.20000076,7.099999905,1.0311035033209,3.00567468717806,7.099999905
"Amaranthus blitoides",1,FALSE,1,1,1,8.17445923828903e-06,31.7275496691614,32.0931343513561,32.77486159116,30.5,1.700000048,0.700667765625703,2.37824818786821,1.700000048
"Tamarix smyrnensis",2,FALSE,1,1,2,1.73891795904021e-05,28.6957998667476,29.2863360501254,30.1984276656096,28.5,2.299999952,1.51732644165576,3.91947344787791,2.299999952
"Asteraceae spc",22,FALSE,6,15,22,0.000538453901747234,28.2050028083885,28.6591340781581,29.4503603614621,27.5,6.599999905,2.50083745189521,5.82954971182162,6.599999905
"Pistacia terebinthus",9,FALSE,1,2,9,0.000186776893135206,29.1167934618085,29.5679056012277,30.3638172437997,28.5,2.299999952,1.10843321956257,3.15690643158067,2.299999952
"Ononis pubescens",8,FALSE,2,5,8,0.000288469012515147,23.6338939548343,24.0101552970826,24.7090751216864,22.70000076,14.60000038,2.68073078212325,5.9792484279805,14.60000038
"Pallenis spinosa",1,FALSE,1,1,1,6.61374212975636e-06,20.9265366038623,21.2916519386298,21.9734965797842,19.70000076,14.69999981,1.68174060175044,4.20916836790742,14.69999981
"Ptilostemon gnaphaloides",6,FALSE,2,2,6,0.000299734433457909,28.2697925421472,29.0138118086669,30.0295049772441,28.5,1.100000024,0.944197791085855,2.84233184306196,1.100000024
"Ptilostemon chamaepeuce",5,FALSE,1,1,5,0.000261450478363357,28.3412234374885,29.0570985629511,30.0535165486563,28.5,3.299999952,0.969408118212188,2.88970706967072,3.299999952
"Ammi majus",13,FALSE,6,11,13,0.000538391379469979,28.5672996954751,29.1551711332974,30.0912612176046,28.5,0.100000001,1.43496692590505,3.83381522316065,0.100000001
"Styrax officinalis",1,FALSE,1,1,1,5.04082983888766e-06,29.0258559717556,29.3905198862943,30.072338771594,27.80000114,3.600000143,0.80699447039609,2.58150558635453,3.600000143
"Anthemis cotula",1,FALSE,1,1,1,0.000114376213344232,20.9265366038623,21.2916519386298,21.9734965797842,19.70000076,14.69999981,1.68174060175044,4.20916836790742,14.69999981
"Eryngium amethystinum",1,FALSE,1,1,1,4.23874391378084e-05,30.7278960079354,31.0924137714918,31.7767054127011,29.5,2.100000143,0.722358368753581,2.41985440254999,2.100000143
"Bryonia cretica",1,FALSE,1,1,1,4.65968241417935e-06,29.7271817073414,30.0927520314579,30.7740726691634,28.5,2.299999952,0.733214859461926,2.44063991425437,2.299999952
"Campsis radicans",22,FALSE,5,9,22,0.000343027870092419,29.2665196440626,30.0239722539482,31.056801600346,29.70000076,0,1.67935826665171,4.28417612905751,0
"Thymbra capitata",19,FALSE,3,11,19,0.000856704749129901,29.4264581115717,30.2982401949023,31.4317446778602,30.10000038,1.100000024,0.886161514660627,2.73207273553542,1.100000024
"Malvaceae spc",3,FALSE,2,2,3,6.19954492117151e-05,26.3514505346955,26.7582935992124,27.5395526641324,26,6.200000286,1.07471842012809,3.09013701965141,6.200000286
"Ziziphus lotus",1,FALSE,1,1,1,9.85334057577404e-05,31.3275856296022,31.6912013763726,32.3771503847071,30.10000038,2.700000048,0.754950309602624,2.48217589508243,2.700000048
"Arecaceae spc",1,FALSE,1,1,1,8.07329338017497e-06,26.1279489680004,26.4923706385371,27.1774022797839,24.89999962,6.200000286,0.9700193204492,2.89030898353915,6.200000286
"Portulaca grandiflora",17,FALSE,3,10,17,0.000441346637395424,30.8185953691159,31.283641413877,32.1084758142185,30.5,0.400000006,1.83230507328116,4.63765364362983,0.400000006
"Chenopodium opulifolium",3,FALSE,2,3,3,2.37409009045812e-05,30.7138777372387,31.2985685403992,32.2071462387436,30.5,2.799999952,1.4972751120103,3.90161346058679,2.799999952
"Echinops spinosissimus",4,FALSE,1,2,4,0.000510187813191715,31.3433939313901,31.7542066186523,32.497864735943,30.5,2.700000048,0.803673515737165,2.57521297535691,2.700000048
"Lycium chinense",24,FALSE,7,17,24,0.00040914188281608,27.3429255445247,28.2122928403711,30.5415465968282,30.5,0.361540653968547,5.35328523829858,11.0011518210076,4.300000191
"Alnus orientalis",1,FALSE,1,1,1,8.22619532204027e-05,31.7275496691614,32.0931343513561,32.77486159116,30.5,4.300000191,0.84848170525268,2.66036827686522,4.300000191
"Eleusine indica",4,FALSE,2,2,4,4.98103184283765e-05,31.1400656114247,31.6128826442555,32.4196278286063,30.5,1.700000048,2.22042673535282,5.25752688553831,1.700000048
"Amaranthus retroflexus",2,FALSE,1,2,2,1.2526185864522e-05,25.2667045226011,25.6321497492813,26.3162725470486,24.10000038,11.0425291251336,26.0154712015678,34.7664488526496,65.40000153
"Myrtaceae spc",1,FALSE,1,1,1,3.2326369282891e-05,25.126681488576,25.4918226442159,26.1758913193528,23.89999962,0.5,0.638665927011901,2.25896385652197,0.5
"Amaranthus spinosus",1,FALSE,1,1,1,8.33771975997473e-06,31.7275496691614,32.0931343513561,32.77486159116,30.5,4.300000191,0.848481705252681,2.66036827686522,4.300000191
"Rosa dumalis",7,FALSE,3,5,7,6.46476767081564e-05,20.7645336001246,21.1976967445277,21.9762366552371,20.10000038,12.5586838745506,28.6961706061804,38.0736599245417,56.20000076
"Lupinus sericeus",1,FALSE,1,1,1,4.45833619564471e-05,17.326728477541,17.6906136080428,18.3750185472326,16.10000038,19.7194180440527,36.1723882501897,45.1668043810161,77.59999847
"Brassica spc",32,FALSE,2,19,32,0.000210350593102017,17.9243997531733,18.5926873305968,19.6912674507118,19.10000038,0.802099689821278,6.76537636191603,12.6548411986676,15.80000019
"Brassicaceae spc",10,FALSE,2,4,10,0.000298010961601051,27.2516597380317,27.8403685689784,28.7742140611727,27.20000076,0.0961470123060794,4.1390655365727,8.73473046304028,0.300000012
"Barbarea vulgaris",51,FALSE,13,34,51,0.0022917573048817,16.9581969541154,18.4626094786172,20.7181662285027,20.30000114,10,3.24544147377496,7.08540811827249,10
"Potentilla patula",5,FALSE,2,3,5,6.45184131301586e-05,21.9556400068211,22.7043624220529,23.7201562847408,22.20000076,6.21925962596607,19.974929727326,29.3118246332309,46.20000076
"Viburnum lantana",11,FALSE,4,10,11,0.000214096453415442,21.6901922814825,23.0319008566751,24.3511620771467,23.30000114,10.2989018063599,30.5200902899573,44.7189832139578,29.89999962
"Verbascum chaixii",13,FALSE,5,10,13,0.00017721428525116,23.709015126124,24.4332863456511,25.5778180357645,24.60000038,3.54016436687942,18.3938250813982,33.7035643915813,14.5
"Paeonia lactiflora",10,FALSE,5,9,10,0.000288082859738417,18.6931196524322,19.4515068444137,20.9084144799826,20.20000076,13.60000038,3.55062798854221,7.56317594743874,13.60000038
"Salix babylonica",1,FALSE,1,1,1,1.3204526635385e-05,14.2274044468832,14.5923366819831,15.275296775708,13,0.151813652441324,4.17938725716127,8.4429411369989,29.89999962
"Pyrus calleryana",3,FALSE,2,3,3,4.30740586034972e-05,13.9943788954975,14.5042287881749,15.3916658093687,13.80000019,0.312445547058759,5.0197862750951,10.1496405866431,14.30000019
"Fragaria virginiana",21,TRUE,7,14,21,0.00056858747349954,20.7817107893246,22.1296106424143,24.9789155715315,24.5,0.458096904121376,5.51143696246585,10.7853772660771,4.900000095
"Lamium maculatum",6,FALSE,3,5,6,0.000141525123587507,20.8998351254188,21.4577301339267,22.345072432519,20.60000038,13.5418338376774,33.3518371328195,46.1647410167206,52.29999924
"Sorbus bristoliensis",16,FALSE,6,13,16,0.00030955110538068,19.0654581867261,19.7409436004924,20.7380493536283,19.20000076,0.36880916806683,5.14350572221881,10.1553590747537,17.70000076
"Pilosella cymosa",1,FALSE,1,1,1,3.32961724266072e-05,19.5285941588294,19.8937813912864,20.5772396315384,18.30000114,3.3013659627139,13.3636907082395,20.8398610417888,51
"Potentilla argentea",13,FALSE,5,8,13,0.000216584700691143,21.7862092095459,22.591615051957,23.6536072463618,22.20000076,16.6615900428818,35.3127458742556,46.3366629201809,55.20000076
"Lamium album",1,FALSE,1,1,1,1.70563961485557e-05,17.2282354180508,17.5922105966075,18.2782821290258,16,23.60000038,2.8841382428241,6.31363904411113,23.60000038
"Fragaria vesca",12,TRUE,3,11,12,0.00026776875158703,16.9708605532362,17.4844286438532,23.4962750558121,23.70000076,2.93932783866422,13.3561346870006,21.8031559181109,31.89999962
"Rheum rhabarbarum",4,FALSE,2,4,4,6.33560823987447e-05,16.9014013364439,17.2982722501428,18.022919584876,15.90000057,0.544909444858517,5.74137647240793,10.9572632630879,29.89999962
"Muscari armeniacum",1,FALSE,1,1,1,2.00938448799338e-05,14.2274044468832,14.5923366819831,15.275296775708,13,0.151813652441324,4.17938725716127,8.4429411369989,29.89999962
"Potentilla recta",4,FALSE,3,3,4,5.1735243030928e-05,20.0778587767017,20.9079445991028,22.0064711470126,20.60000038,10.2791339992517,25.3096867125035,34.3086296184583,63.70000076
"Lepidium draba",11,FALSE,3,8,11,0.000175204115999432,18.5429759930892,18.9351600230329,19.6611422650328,17.89999962,0.605737976938519,6.07738294166519,11.6660025404934,22.89999962
"Chaerophyllum aromaticum",6,FALSE,3,4,6,0.000256652445316601,20.7707828592203,21.2971315421712,22.1884049574179,20.60000038,7.4947976551854,22.3663607367014,32.2974029661593,49.79999924
"Lunaria rediviva",1,FALSE,1,1,1,5.87970009583404e-05,13.5282524510711,13.8935750455179,14.5764406964182,12.30000019,31.8582743900196,48.8104013554689,57.8804144342666,90.40000153
"Papaver somniferum",49,FALSE,10,32,49,0.00270319208441007,21.726776895165,22.3328625731436,23.3242319347813,22,5.28384102868036,18.2104913889988,27.1633524236745,21.30000114
"Cirsium heterophyllum",1,FALSE,1,1,1,1.72129646584875e-05,18.0286789245481,18.3934318542939,19.0786130831256,16.80000114,36.8714008467805,53.8814330782025,62.9587667251068,95.5
"Stellaria graminea",4,FALSE,1,3,4,0.000223896420107076,18.2025899354455,18.6386638624683,19.4960867952193,18.30000114,22.2652624690942,44.0150695677925,55.4102688497371,51
"Stellaria longifolia",2,FALSE,1,1,2,5.3827003590761e-05,18.0286789245481,18.3934318542939,19.0786130831256,16.80000114,36.8714008467805,53.8814330782025,62.9587667251068,95.5
"Camelina microcarpa",6,FALSE,3,5,6,0.00015877274817703,21.3859635415482,21.8703697405094,22.6903190840856,20.80000114,13.4335007896396,31.975142666132,43.7960911794557,52.70000076
"Rubus caesius",8,FALSE,4,8,8,4.41988038667183e-05,24.7703094982233,25.2283912459625,26.0317950460887,24.30000114,3.05737389914833,14.8590803615811,25.6592770693282,26.5
"Tetradium daniellii",17,FALSE,4,14,17,0.000232917864975427,23.4579955305325,24.2569795343146,25.4292235059416,24.70000076,15.4998158711296,33.9954715602856,44.9013754001195,57.29999924
"Phleum pratense",5,FALSE,3,4,5,8.63841349967156e-05,20.4708284469312,20.8741179872915,21.623996139552,20.10000038,15.9686900407804,33.5423081240608,43.8984608855794,67
"Sanguisorba officinalis",15,FALSE,4,8,15,0.000864292718693543,25.0373414185981,25.5294558786127,26.3742352009005,24.70000076,18.3433713158614,35.5363624174953,45.2055363591713,69.59999847
"Pastinaca sativa",9,FALSE,4,6,9,0.000274692103404519,20.2904700746627,21.0591999545481,22.2559824351635,21.10000038,1.85880370280758,10.4794153138141,18.4050084094275,33.20000076
"Tripleurospermum maritimum",80,FALSE,12,55,80,0.00263366208743009,21.5792625736187,22.8978977820993,24.8339309850907,24.39999962,4.34888302424023,19.160147544124,32.0544856194769,15.80000019
"Arctium tomentosum",25,FALSE,7,19,25,0.000268323433479615,21.0965918101653,22.2272508337401,24.6550477868185,24.39999962,9.29786843439271,27.4149170420983,39.9219031759909,40.90000153
"Allium angulosum",3,FALSE,2,3,3,7.7891943653286e-05,23.633353734731,24.4959874154573,25.6275284407954,24.30000114,35.3177466426481,57.9969909537494,71.2992840729875,76.5
"Atriplex sagittata",1,FALSE,1,1,1,5.06627957057857e-06,20.6272960529208,20.9915553595231,21.6756670988342,19.39999962,48.330946723553,65.3733085557968,74.4603431697005,107
"Prunus armeniaca",12,TRUE,3,11,12,0.000524667451317542,18.8298146122683,19.5102096311083,20.487102831973,18.89999962,0.537292416333449,6.06509917158414,12.1907250123417,14.30000019
"Salix myrsinifolia",70,FALSE,8,50,70,0.00516612829220082,14.3663299904403,17.9103629783948,20.475557933743,19.89999962,10,3.25446164960945,7.05346778769107,10
"Amelanchier spicata",3,FALSE,1,3,3,4.15273131486769e-05,13.269841041437,13.6447294257536,14.3459202258904,12.40000057,14.30000019,1.71367582026328,4.26663620272153,14.30000019
